holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,Vehicles,DateTime,Junction
,287.07,0.0,0.0,90,Clouds,0,358,2016-01-15 16:00:00,1
,286.56,0.0,0.0,75,Clouds,0,777,2016-01-15 17:00:00,1
,285.91,0.0,0.0,90,Clouds,0,2732,2016-01-15 18:00:00,1
,285.29,0.0,0.0,90,Clouds,0,5637,2016-01-15 19:00:00,1
,284.92,0.0,0.0,75,Clouds,1,5564,2016-01-15 20:00:00,1
,285.35,0.0,0.0,75,Clouds,1,6274,2016-01-15 21:00:00,1
,285.72,0.0,0.0,100,Rain,1,5403,2016-01-15 22:00:00,1
,285.72,0.0,0.0,100,Rain,1,5403,2016-01-15 23:00:00,1
,287.09,0.0,0.0,75,Clouds,0,4680,2016-01-16 00:00:00,1
,288.31,0.0,0.0,75,Clouds,0,4642,2016-01-16 01:00:00,1
,288.61,0.0,0.0,1,Clear,0,4979,2016-01-16 02:00:00,1
,290.32,0.0,0.0,1,Clear,0,4851,2016-01-16 03:00:00,1
,291.36,0.0,0.0,1,Clear,0,4291,2016-01-16 04:00:00,1
,292.01,0.0,0.0,1,Clear,0,4714,2016-01-16 05:00:00,1
,292.61,0.0,0.0,1,Clear,0,6723,2016-01-16 06:00:00,1
,292.65,0.0,0.0,1,Clear,1,6180,2016-01-16 07:00:00,1
,290.52,0.0,0.0,40,Clouds,1,4843,2016-01-16 08:00:00,1
,288.35,0.0,0.0,40,Clouds,1,3435,2016-01-16 09:00:00,1
,286.72,0.0,0.0,40,Clouds,0,2921,2016-01-16 10:00:00,1
,285.49,0.0,0.0,40,Clouds,0,2763,2016-01-16 11:00:00,1
,284.22,0.0,0.0,20,Clouds,0,1930,2016-01-16 12:00:00,1
,283.8,0.0,0.0,20,Clouds,0,1160,2016-01-16 13:00:00,1
,283.72,0.0,0.0,20,Clouds,0,654,2016-01-16 14:00:00,1
,282.8,0.0,0.0,40,Clouds,0,374,2016-01-16 15:00:00,1
,282.32,0.0,0.0,99,Mist,0,301,2016-01-16 16:00:00,1
,282.38,0.0,0.0,99,Mist,0,397,2016-01-16 17:00:00,1
,282.76,0.0,0.0,90,Clouds,0,794,2016-01-16 18:00:00,1
,282.88,0.0,0.0,99,Mist,0,2564,2016-01-16 19:00:00,1
,284.18,0.0,0.0,75,Clouds,0,5358,2016-01-16 20:00:00,1
,284.69,0.0,0.0,90,Clouds,1,6441,2016-01-16 21:00:00,1
,285.0,0.0,0.0,90,Clouds,1,5536,2016-01-16 22:00:00,1
,286.9,0.0,0.0,99,Rain,1,5256,2016-01-16 23:00:00,1
,288.35,0.0,0.0,90,Clouds,0,4619,2016-01-17 00:00:00,1
,289.59,0.0,0.0,90,Clouds,0,5107,2016-01-17 01:00:00,1
,288.27,0.0,0.0,99,Rain,0,5147,2016-01-17 02:00:00,1
,286.41,0.0,0.0,90,Clouds,0,5283,2016-01-17 03:00:00,1
,285.96,0.0,0.0,90,Clouds,0,5704,2016-01-17 04:00:00,1
,287.04,0.0,0.0,90,Clouds,0,5887,2016-01-17 05:00:00,1
,287.18,0.0,0.0,90,Clouds,0,6307,2016-01-17 06:00:00,1
,286.94,0.0,0.0,90,Clouds,1,5953,2016-01-17 07:00:00,1
,286.01,0.0,0.0,90,Clouds,1,4519,2016-01-17 08:00:00,1
,284.67,0.0,0.0,100,Drizzle,1,3427,2016-01-17 09:00:00,1
,283.44,0.0,0.0,100,Rain,0,2921,2016-01-17 10:00:00,1
,282.51,0.0,0.0,100,Drizzle,0,2649,2016-01-17 11:00:00,1
,281.9,0.0,0.0,90,Clouds,0,2005,2016-01-17 12:00:00,1
,281.85,0.0,0.0,90,Clouds,0,1177,2016-01-17 13:00:00,1
,281.28,0.0,0.0,90,Clouds,0,699,2016-01-17 14:00:00,1
,280.97,0.0,0.0,87,Mist,0,436,2016-01-17 15:00:00,1
,280.44,0.0,0.0,87,Drizzle,0,353,2016-01-17 16:00:00,1
,280.44,0.0,0.0,87,Mist,0,353,2016-01-17 17:00:00,1
,280.02,0.0,0.0,87,Mist,0,399,2016-01-17 18:00:00,1
,279.79,0.0,0.0,87,Drizzle,0,720,2016-01-17 19:00:00,1
,279.79,0.0,0.0,87,Mist,0,720,2016-01-17 20:00:00,1
,279.79,0.0,0.0,87,Rain,0,720,2016-01-17 21:00:00,1
,279.79,0.0,0.0,87,Drizzle,0,720,2016-01-17 22:00:00,1
,279.74,0.0,0.0,87,Mist,0,2370,2016-01-17 23:00:00,1
,279.74,0.0,0.0,87,Rain,0,2370,2016-01-18 00:00:00,1
,279.65,0.0,0.0,87,Drizzle,0,5162,2016-01-18 01:00:00,1
,279.65,0.0,0.0,87,Mist,0,5162,2016-01-18 02:00:00,1
,279.65,0.0,0.0,87,Rain,0,5162,2016-01-18 03:00:00,1
,279.45,0.0,0.0,91,Mist,1,5777,2016-01-18 04:00:00,1
,279.45,0.0,0.0,91,Rain,1,5777,2016-01-18 05:00:00,1
,279.22,0.0,0.0,91,Drizzle,1,5235,2016-01-18 06:00:00,1
,279.22,0.0,0.0,91,Mist,1,5235,2016-01-18 07:00:00,1
,279.22,0.0,0.0,91,Rain,1,5235,2016-01-18 08:00:00,1
,279.35,0.0,0.0,91,Rain,1,4606,2016-01-18 09:00:00,1
,279.35,0.0,0.0,91,Mist,1,4606,2016-01-18 10:00:00,1
,279.92,0.0,0.0,91,Mist,0,4328,2016-01-18 11:00:00,1
,280.44,0.0,0.0,90,Clouds,0,4282,2016-01-18 12:00:00,1
,281.0,0.0,0.0,90,Clouds,0,4489,2016-01-18 13:00:00,1
,281.51,0.0,0.0,90,Clouds,0,4908,2016-01-18 14:00:00,1
,281.93,0.0,0.0,92,Mist,0,5620,2016-01-18 15:00:00,1
,281.94,0.0,0.0,92,Mist,0,5849,2016-01-18 16:00:00,1
,281.94,0.0,0.0,92,Drizzle,0,5849,2016-01-18 17:00:00,1
,282.27,0.0,0.0,92,Rain,0,4945,2016-01-18 18:00:00,1
,282.41,0.0,0.0,92,Rain,1,4619,2016-01-18 19:00:00,1
,282.21,0.0,0.0,90,Clouds,1,4479,2016-01-18 20:00:00,1
,281.69,0.0,0.0,75,Clouds,1,3804,2016-01-18 21:00:00,1
,281.26,0.0,0.0,90,Clouds,0,2908,2016-01-18 22:00:00,1
,280.66,0.0,0.0,92,Mist,0,2942,2016-01-18 23:00:00,1
,280.43,0.0,0.0,92,Drizzle,0,3077,2016-01-19 00:00:00,1
,280.43,0.0,0.0,92,Drizzle,0,3077,2016-01-19 01:00:00,1
,280.1,0.0,0.0,92,Mist,0,2051,2016-01-19 02:00:00,1
,280.1,0.0,0.0,92,Rain,0,2051,2016-01-19 03:00:00,1
,280.1,0.0,0.0,92,Drizzle,0,2051,2016-01-19 04:00:00,1
,280.06,0.0,0.0,92,Rain,0,1270,2016-01-19 05:00:00,1
,280.06,0.0,0.0,92,Rain,0,1270,2016-01-19 06:00:00,1
,280.28,0.0,0.0,96,Drizzle,0,773,2016-01-19 07:00:00,1
,280.28,0.0,0.0,96,Rain,0,773,2016-01-19 08:00:00,1
,280.38,0.0,0.0,96,Drizzle,0,589,2016-01-19 09:00:00,1
,280.62,0.0,0.0,96,Drizzle,0,432,2016-01-19 10:00:00,1
,280.62,0.0,0.0,96,Mist,0,432,2016-01-19 11:00:00,1
,280.91,0.0,0.0,96,Mist,0,401,2016-01-19 12:00:00,1
,280.91,0.0,0.0,96,Drizzle,0,401,2016-01-19 13:00:00,1
,280.91,0.0,0.0,96,Rain,0,401,2016-01-19 14:00:00,1
,280.96,0.0,0.0,96,Rain,0,759,2016-01-19 15:00:00,1
,280.96,0.0,0.0,96,Mist,0,759,2016-01-19 16:00:00,1
,280.96,0.0,0.0,96,Drizzle,0,759,2016-01-19 17:00:00,1
,281.13,0.0,0.0,96,Rain,0,1313,2016-01-19 18:00:00,1
,281.13,0.0,0.0,96,Mist,0,1313,2016-01-19 19:00:00,1
,281.13,0.0,0.0,96,Drizzle,0,1313,2016-01-19 20:00:00,1
,281.28,0.0,0.0,100,Rain,1,1824,2016-01-19 21:00:00,1
,281.28,0.0,0.0,100,Mist,1,1824,2016-01-19 22:00:00,1
,281.28,0.0,0.0,100,Drizzle,1,1824,2016-01-19 23:00:00,1
,281.19,0.0,0.0,100,Rain,1,2787,2016-01-20 00:00:00,1
,281.19,0.0,0.0,100,Mist,1,2787,2016-01-20 01:00:00,1
,281.19,0.0,0.0,100,Drizzle,1,2787,2016-01-20 02:00:00,1
,281.7,0.0,0.0,100,Rain,1,3713,2016-01-20 03:00:00,1
,281.7,0.0,0.0,100,Drizzle,1,3713,2016-01-20 04:00:00,1
,281.7,0.0,0.0,100,Mist,1,3713,2016-01-20 05:00:00,1
,281.7,0.0,0.0,100,Drizzle,1,3713,2016-01-20 06:00:00,1
,282.02,0.0,0.0,100,Rain,0,3815,2016-01-20 07:00:00,1
,282.02,0.0,0.0,100,Drizzle,0,3815,2016-01-20 08:00:00,1
,282.02,0.0,0.0,100,Mist,0,3815,2016-01-20 09:00:00,1
,282.02,0.0,0.0,100,Rain,0,3815,2016-01-20 10:00:00,1
,282.35,0.0,0.0,100,Rain,0,4339,2016-01-20 11:00:00,1
,282.35,0.0,0.0,100,Mist,0,4339,2016-01-20 12:00:00,1
,282.35,0.0,0.0,100,Drizzle,0,4339,2016-01-20 13:00:00,1
,282.71,0.0,0.0,100,Rain,0,4613,2016-01-20 14:00:00,1
,282.71,0.0,0.0,100,Mist,0,4613,2016-01-20 15:00:00,1
,282.71,0.0,0.0,100,Rain,0,4613,2016-01-20 16:00:00,1
,282.71,0.0,0.0,100,Rain,0,4613,2016-01-20 17:00:00,1
,283.31,0.0,0.0,48,Rain,0,4507,2016-01-20 18:00:00,1
,283.79,0.0,0.0,90,Clouds,0,4452,2016-01-20 19:00:00,1
,284.2,0.0,0.0,75,Clouds,0,4636,2016-01-20 20:00:00,1
,284.32,0.0,0.0,90,Clouds,0,4810,2016-01-20 21:00:00,1
,284.13,0.0,0.0,75,Clouds,1,5125,2016-01-20 22:00:00,1
,283.14,0.0,0.0,40,Clouds,1,4337,2016-01-20 23:00:00,1
,281.4,0.0,0.0,40,Clouds,1,3644,2016-01-21 00:00:00,1
,280.47,0.0,0.0,20,Clouds,0,3107,2016-01-21 01:00:00,1
,279.52,0.0,0.0,20,Clouds,0,2929,2016-01-21 02:00:00,1
,278.85,0.0,0.0,48,Mist,0,2865,2016-01-21 03:00:00,1
,278.12,0.0,0.0,48,Fog,0,2340,2016-01-21 04:00:00,1
,277.94,0.0,0.0,48,Mist,0,1372,2016-01-21 05:00:00,1
,275.93,0.0,0.0,60,Fog,1,1928,2016-01-21 06:00:00,1
,275.93,0.0,0.0,60,Mist,1,1928,2016-01-21 07:00:00,1
,284.09,0.0,0.0,75,Clouds,1,4695,2016-01-21 08:00:00,1
,282.6,0.0,0.0,75,Clouds,1,4335,2016-01-21 09:00:00,1
,281.72,0.0,0.0,90,Clouds,0,1583,2016-01-21 10:00:00,1
,281.26,0.0,0.0,90,Clouds,0,959,2016-01-21 11:00:00,1
,281.29,0.0,0.0,75,Clouds,0,498,2016-01-21 12:00:00,1
,281.01,0.0,0.0,75,Clouds,0,306,2016-01-21 13:00:00,1
,280.57,0.0,0.0,40,Clouds,0,259,2016-01-21 14:00:00,1
,280.54,0.0,0.0,75,Clouds,0,324,2016-01-21 15:00:00,1
,279.37,0.0,0.0,8,Mist,0,806,2016-01-21 16:00:00,1
,279.18,0.0,0.0,8,Mist,0,2622,2016-01-21 17:00:00,1
,279.05,0.0,0.0,8,Mist,0,5456,2016-01-21 18:00:00,1
,282.7,0.0,0.0,38,Clear,0,4324,2016-01-21 19:00:00,1
,286.17,0.0,0.0,40,Clouds,0,4378,2016-01-21 20:00:00,1
,288.61,0.0,0.0,75,Clouds,0,4639,2016-01-21 21:00:00,1
,290.59,0.0,0.0,20,Clouds,0,4546,2016-01-21 22:00:00,1
,292.21,0.0,0.0,75,Clouds,0,5006,2016-01-21 23:00:00,1
,293.56,0.0,0.0,75,Clouds,0,5361,2016-01-22 00:00:00,1
,293.43,0.0,0.0,40,Clouds,0,6101,2016-01-22 01:00:00,1
,293.4,0.0,0.0,40,Clouds,1,5781,2016-01-22 02:00:00,1
,291.47,0.0,0.0,20,Clouds,1,4272,2016-01-22 03:00:00,1
,289.17,0.0,0.0,20,Clouds,1,3091,2016-01-22 04:00:00,1
,287.28,0.0,0.0,1,Clear,0,2434,2016-01-22 05:00:00,1
,286.1,0.0,0.0,1,Clear,0,1984,2016-01-22 06:00:00,1
,285.45,0.0,0.0,75,Clouds,0,1383,2016-01-22 07:00:00,1
,285.33,0.0,0.0,90,Clouds,0,959,2016-01-22 08:00:00,1
,285.07,0.0,0.0,90,Clouds,0,511,2016-01-22 09:00:00,1
,284.58,0.0,0.0,90,Clouds,0,346,2016-01-22 10:00:00,1
,283.88,0.0,0.0,75,Clouds,0,253,2016-01-22 11:00:00,1
,283.55,0.0,0.0,75,Clouds,0,349,2016-01-22 12:00:00,1
,282.85,0.0,0.0,20,Clouds,0,807,2016-01-22 13:00:00,1
,282.42,0.0,0.0,20,Clouds,0,2669,2016-01-22 14:00:00,1
,282.13,0.0,0.0,75,Clouds,0,5210,2016-01-22 15:00:00,1
,281.85,0.0,0.0,40,Clouds,1,6083,2016-01-22 16:00:00,1
,281.85,0.0,0.0,20,Clouds,1,5790,2016-01-22 17:00:00,1
,283.07,0.0,0.0,75,Clouds,1,5484,2016-01-22 18:00:00,1
,284.53,0.0,0.0,90,Clouds,0,4407,2016-01-22 19:00:00,1
,285.6,0.0,0.0,75,Clouds,0,4725,2016-01-22 20:00:00,1
,286.63,0.0,0.0,90,Clouds,0,4826,2016-01-22 21:00:00,1
,286.75,0.0,0.0,99,Rain,0,4945,2016-01-22 22:00:00,1
,287.97,0.0,0.0,90,Clouds,0,5065,2016-01-22 23:00:00,1
,288.54,0.0,0.0,99,Thunderstorm,0,5618,2016-01-23 00:00:00,1
,288.72,0.0,0.0,90,Clouds,0,6094,2016-01-23 01:00:00,1
,288.53,0.0,0.0,90,Clouds,1,5844,2016-01-23 02:00:00,1
,288.16,0.0,0.0,90,Clouds,1,4649,2016-01-23 03:00:00,1
,287.59,0.0,0.0,90,Clouds,1,3180,2016-01-23 04:00:00,1
,287.21,0.0,0.0,90,Clouds,0,2963,2016-01-23 05:00:00,1
,286.29,0.0,0.0,90,Clouds,0,2450,2016-01-23 06:00:00,1
,285.7,0.0,0.0,90,Clouds,0,1613,2016-01-23 07:00:00,1
,285.61,0.0,0.0,90,Clouds,0,1021,2016-01-23 08:00:00,1
,285.37,0.0,0.0,99,Drizzle,0,580,2016-01-23 09:00:00,1
,285.37,0.0,0.0,99,Mist,0,580,2016-01-23 10:00:00,1
,285.51,0.0,0.0,90,Clouds,0,298,2016-01-23 11:00:00,1
,285.6,0.0,0.0,100,Haze,0,261,2016-01-23 12:00:00,1
,285.99,0.0,0.0,100,Mist,0,408,2016-01-23 13:00:00,1
,285.99,0.0,0.0,100,Haze,0,408,2016-01-23 14:00:00,1
,285.94,0.0,0.0,100,Mist,0,793,2016-01-23 15:00:00,1
,285.94,0.0,0.0,100,Thunderstorm,0,793,2016-01-23 16:00:00,1
,285.97,0.0,0.0,90,Mist,0,2643,2016-01-23 17:00:00,1
,285.97,0.0,0.0,90,Rain,0,2643,2016-01-23 18:00:00,1
,285.97,0.0,0.0,90,Thunderstorm,0,2643,2016-01-23 19:00:00,1
,285.73,0.0,0.0,90,Mist,0,5593,2016-01-23 20:00:00,1
,285.73,0.0,0.0,90,Thunderstorm,0,5593,2016-01-23 21:00:00,1
,285.73,0.0,0.0,90,Rain,0,5593,2016-01-23 22:00:00,1
,285.73,0.0,0.0,90,Thunderstorm,0,5593,2016-01-23 23:00:00,1
,285.5,0.0,0.0,90,Rain,1,5722,2016-01-24 00:00:00,1
,285.5,0.0,0.0,90,Mist,1,5722,2016-01-24 01:00:00,1
,285.55,0.0,0.0,90,Drizzle,1,5607,2016-01-24 02:00:00,1
,285.55,0.0,0.0,90,Mist,1,5607,2016-01-24 03:00:00,1
,285.55,0.0,0.0,90,Rain,1,5607,2016-01-24 04:00:00,1
,285.55,0.0,0.0,90,Thunderstorm,1,5607,2016-01-24 05:00:00,1
,285.93,0.0,0.0,90,Drizzle,1,5492,2016-01-24 06:00:00,1
,285.93,0.0,0.0,90,Mist,1,5492,2016-01-24 07:00:00,1
,285.93,0.0,0.0,90,Rain,1,5492,2016-01-24 08:00:00,1
,286.34,0.0,0.0,90,Mist,0,4542,2016-01-24 09:00:00,1
,286.82,0.0,0.0,90,Mist,0,4720,2016-01-24 10:00:00,1
,286.82,0.0,0.0,90,Fog,0,4720,2016-01-24 11:00:00,1
,288.36,0.0,0.0,90,Mist,0,4982,2016-01-24 12:00:00,1
,288.36,0.0,0.0,90,Haze,0,4982,2016-01-24 13:00:00,1
,288.36,0.0,0.0,90,Fog,0,4982,2016-01-24 14:00:00,1
,289.08,0.0,0.0,90,Haze,0,5032,2016-01-24 15:00:00,1
,289.08,0.0,0.0,90,Mist,0,5032,2016-01-24 16:00:00,1
,289.08,0.0,0.0,90,Fog,0,5032,2016-01-24 17:00:00,1
,289.88,0.0,0.0,90,Mist,0,5212,2016-01-24 18:00:00,1
,289.88,0.0,0.0,90,Haze,0,5212,2016-01-24 19:00:00,1
,290.24,0.0,0.0,90,Mist,0,5661,2016-01-24 20:00:00,1
,290.24,0.0,0.0,90,Haze,0,5661,2016-01-24 21:00:00,1
,290.24,0.0,0.0,90,Rain,0,5661,2016-01-24 22:00:00,1
,290.01,0.0,0.0,90,Mist,0,5812,2016-01-24 23:00:00,1
,289.62,0.0,0.0,90,Haze,1,5855,2016-01-25 00:00:00,1
,289.62,0.0,0.0,90,Mist,1,5855,2016-01-25 01:00:00,1
,289.61,0.0,0.0,90,Haze,1,4416,2016-01-25 02:00:00,1
,289.61,0.0,0.0,90,Mist,1,4416,2016-01-25 03:00:00,1
,289.06,0.0,0.0,90,Mist,1,3118,2016-01-25 04:00:00,1
,288.34,0.0,0.0,75,Haze,0,2877,2016-01-25 05:00:00,1
,288.34,0.0,0.0,75,Mist,0,2877,2016-01-25 06:00:00,1
,287.06,0.0,0.0,20,Mist,0,2498,2016-01-25 07:00:00,1
,287.41,0.0,0.0,75,Mist,0,1701,2016-01-25 08:00:00,1
,287.52,0.0,0.0,90,Mist,0,1028,2016-01-25 09:00:00,1
,287.81,0.0,0.0,90,Mist,0,578,2016-01-25 10:00:00,1
,287.29,0.0,0.0,75,Mist,0,354,2016-01-25 11:00:00,1
,287.23,0.0,0.0,90,Mist,0,272,2016-01-25 12:00:00,1
,286.44,0.0,0.0,90,Mist,0,370,2016-01-25 13:00:00,1
,285.32,0.0,0.0,90,Mist,0,809,2016-01-25 14:00:00,1
,285.32,0.0,0.0,90,Fog,0,809,2016-01-25 15:00:00,1
,285.43,0.0,0.0,90,Mist,0,2641,2016-01-25 16:00:00,1
,285.53,0.0,0.0,75,Mist,0,4957,2016-01-25 17:00:00,1
,285.2,0.0,0.0,90,Mist,1,6036,2016-01-25 18:00:00,1
,285.2,0.0,0.0,90,Fog,1,6036,2016-01-25 19:00:00,1
,285.02,0.0,0.0,90,Mist,1,5309,2016-01-25 20:00:00,1
,286.43,0.0,0.0,90,Mist,0,4438,2016-01-25 21:00:00,1
,287.36,0.0,0.0,90,Mist,0,4723,2016-01-25 22:00:00,1
,287.6,0.0,0.0,90,Mist,0,4879,2016-01-25 23:00:00,1
,287.29,0.0,0.0,90,Clouds,0,5062,2016-01-26 00:00:00,1
,286.41,0.0,0.0,90,Rain,0,5450,2016-01-26 01:00:00,1
,286.41,0.0,0.0,90,Mist,0,5450,2016-01-26 02:00:00,1
,286.41,0.0,0.0,90,Drizzle,0,5450,2016-01-26 03:00:00,1
,286.41,0.0,0.0,90,Drizzle,0,5450,2016-01-26 04:00:00,1
,285.8,0.0,0.0,90,Drizzle,0,5888,2016-01-26 05:00:00,1
,285.8,0.0,0.0,90,Mist,0,5888,2016-01-26 06:00:00,1
,285.8,0.0,0.0,90,Rain,0,5888,2016-01-26 07:00:00,1
,285.8,0.0,0.0,90,Drizzle,0,5888,2016-01-26 08:00:00,1
,285.8,0.0,0.0,90,Rain,0,5888,2016-01-26 09:00:00,1
,285.29,0.0,0.0,90,Rain,0,6473,2016-01-26 10:00:00,1
,285.29,0.0,0.0,90,Mist,0,6473,2016-01-26 11:00:00,1
,285.29,0.0,0.0,90,Drizzle,0,6473,2016-01-26 12:00:00,1
,284.77,0.0,0.0,90,Rain,1,6488,2016-01-26 13:00:00,1
,284.77,0.0,0.0,90,Mist,1,6488,2016-01-26 14:00:00,1
,284.77,0.0,0.0,90,Rain,1,6488,2016-01-26 15:00:00,1
,284.29,0.0,0.0,90,Drizzle,1,5351,2016-01-26 16:00:00,1
,284.29,0.0,0.0,90,Mist,1,5351,2016-01-26 17:00:00,1
,284.29,0.0,0.0,90,Rain,1,5351,2016-01-26 18:00:00,1
,284.29,0.0,0.0,90,Rain,1,5351,2016-01-26 19:00:00,1
,283.79,0.0,0.0,90,Drizzle,1,3500,2016-01-26 20:00:00,1
,283.79,0.0,0.0,90,Mist,1,3500,2016-01-26 21:00:00,1
,283.79,0.0,0.0,90,Rain,1,3500,2016-01-26 22:00:00,1
,283.44,0.0,0.0,90,Rain,0,2856,2016-01-26 23:00:00,1
,283.44,0.0,0.0,90,Mist,0,2856,2016-01-27 00:00:00,1
,283.44,0.0,0.0,90,Drizzle,0,2856,2016-01-27 01:00:00,1
,283.22,0.0,0.0,90,Rain,0,2587,2016-01-27 02:00:00,1
,283.22,0.0,0.0,90,Mist,0,2587,2016-01-27 03:00:00,1
,283.22,0.0,0.0,90,Drizzle,0,2587,2016-01-27 04:00:00,1
,282.82,0.0,0.0,90,Clouds,0,1979,2016-01-27 05:00:00,1
,282.13,0.0,0.0,90,Clouds,0,1284,2016-01-27 06:00:00,1
,281.05,0.0,0.0,90,Rain,0,665,2016-01-27 07:00:00,1
,281.05,0.0,0.0,90,Rain,0,665,2016-01-27 08:00:00,1
,281.05,0.0,0.0,90,Drizzle,0,665,2016-01-27 09:00:00,1
,280.44,0.0,0.0,90,Drizzle,0,432,2016-01-27 10:00:00,1
,280.44,0.0,0.0,90,Rain,0,432,2016-01-27 11:00:00,1
,280.07,0.0,0.0,90,Rain,0,326,2016-01-27 12:00:00,1
,280.07,0.0,0.0,90,Mist,0,326,2016-01-27 13:00:00,1
,280.07,0.0,0.0,90,Drizzle,0,326,2016-01-27 14:00:00,1
,279.54,0.0,0.0,90,Rain,0,380,2016-01-27 15:00:00,1
,279.54,0.0,0.0,90,Mist,0,380,2016-01-27 16:00:00,1
,279.54,0.0,0.0,90,Drizzle,0,380,2016-01-27 17:00:00,1
,279.54,0.0,0.0,90,Drizzle,0,380,2016-01-27 18:00:00,1
,278.93,0.0,0.0,90,Rain,0,705,2016-01-27 19:00:00,1
,278.93,0.0,0.0,90,Mist,0,705,2016-01-27 20:00:00,1
,278.93,0.0,0.0,90,Rain,0,705,2016-01-27 21:00:00,1
,278.93,0.0,0.0,90,Drizzle,0,705,2016-01-27 22:00:00,1
,278.93,0.0,0.0,90,Drizzle,0,705,2016-01-27 23:00:00,1
,278.27,0.0,0.0,90,Rain,0,2430,2016-01-28 00:00:00,1
,278.27,0.0,0.0,90,Mist,0,2430,2016-01-28 01:00:00,1
,278.27,0.0,0.0,90,Rain,0,2430,2016-01-28 02:00:00,1
,278.27,0.0,0.0,90,Thunderstorm,0,2430,2016-01-28 03:00:00,1
,278.07,0.0,0.0,90,Rain,0,5426,2016-01-28 04:00:00,1
,278.07,0.0,0.0,90,Mist,0,5426,2016-01-28 05:00:00,1
,278.07,0.0,0.0,90,Rain,0,5426,2016-01-28 06:00:00,1
,277.53,0.0,0.0,90,Rain,1,6499,2016-01-28 07:00:00,1
,277.53,0.0,0.0,90,Rain,1,6499,2016-01-28 08:00:00,1
,276.23,0.0,0.0,90,Rain,1,5856,2016-01-28 09:00:00,1
,276.23,0.0,0.0,90,Mist,1,5856,2016-01-28 10:00:00,1
,276.23,0.0,0.0,90,Rain,1,5856,2016-01-28 11:00:00,1
,275.66,0.0,0.0,90,Rain,1,5234,2016-01-28 12:00:00,1
,275.66,0.0,0.0,90,Mist,1,5234,2016-01-28 13:00:00,1
,275.66,0.0,0.0,90,Snow,1,5234,2016-01-28 14:00:00,1
,275.02,0.0,0.0,90,Rain,0,4695,2016-01-28 15:00:00,1
,275.02,0.0,0.0,90,Mist,0,4695,2016-01-28 16:00:00,1
,275.02,0.0,0.0,90,Rain,0,4695,2016-01-28 17:00:00,1
,275.02,0.0,0.0,90,Snow,0,4695,2016-01-28 18:00:00,1
,275.03,0.0,0.0,90,Rain,0,5341,2016-01-28 19:00:00,1
,275.03,0.0,0.0,90,Snow,0,5341,2016-01-28 20:00:00,1
,275.03,0.0,0.0,90,Mist,0,5341,2016-01-28 21:00:00,1
,275.03,0.0,0.0,90,Rain,0,5341,2016-01-28 22:00:00,1
,274.5,0.0,0.0,90,Mist,0,5943,2016-01-28 23:00:00,1
,274.5,0.0,0.0,90,Snow,0,5943,2016-01-29 00:00:00,1
,275.01,0.0,0.0,90,Snow,0,5874,2016-01-29 01:00:00,1
,275.38,0.0,0.0,90,Snow,0,5879,2016-01-29 02:00:00,1
,275.38,0.0,0.0,90,Mist,0,5879,2016-01-29 03:00:00,1
,275.85,0.0,0.0,90,Snow,0,6060,2016-01-29 04:00:00,1
,276.56,0.0,0.0,90,Clouds,0,6348,2016-01-29 05:00:00,1
,276.7,0.0,0.0,90,Clouds,1,5955,2016-01-29 06:00:00,1
,276.71,0.0,0.0,90,Clouds,1,5341,2016-01-29 07:00:00,1
,276.43,0.0,0.0,90,Clouds,1,4144,2016-01-29 08:00:00,1
,276.23,0.0,0.0,90,Clouds,0,3249,2016-01-29 09:00:00,1
,275.99,0.0,0.0,75,Clouds,0,3017,2016-01-29 10:00:00,1
,276.28,0.0,0.0,90,Clouds,0,2765,2016-01-29 11:00:00,1
,276.28,0.0,0.0,90,Clouds,0,1894,2016-01-29 12:00:00,1
,276.01,0.0,0.0,90,Clouds,0,1159,2016-01-29 13:00:00,1
,275.36,0.0,0.0,90,Clouds,0,822,2016-01-29 14:00:00,1
,274.93,0.0,0.0,20,Clouds,0,641,2016-01-29 15:00:00,1
,274.28,0.0,0.0,20,Clouds,0,411,2016-01-29 16:00:00,1
,274.01,0.0,0.0,1,Clear,0,468,2016-01-29 17:00:00,1
,273.71,0.0,0.0,1,Clear,0,723,2016-01-29 18:00:00,1
,273.43,0.0,0.0,1,Clear,0,1415,2016-01-29 19:00:00,1
,273.65,0.0,0.0,20,Clouds,1,2191,2016-01-29 20:00:00,1
,274.58,0.0,0.0,75,Clouds,1,3185,2016-01-29 21:00:00,1
,275.39,0.0,0.0,90,Clouds,1,4076,2016-01-29 22:00:00,1
,275.44,0.0,0.0,0,Clear,0,4522,2016-01-29 23:00:00,1
,276.11,0.0,0.0,90,Clouds,0,6012,2016-01-30 00:00:00,1
,276.48,0.0,0.0,90,Clouds,0,5975,2016-01-30 01:00:00,1
,276.5,0.0,0.0,90,Clouds,0,5307,2016-01-30 02:00:00,1
,276.56,0.0,0.0,90,Clouds,0,4678,2016-01-30 03:00:00,1
,276.61,0.0,0.0,90,Clouds,0,4405,2016-01-30 04:00:00,1
,276.9,0.0,0.0,90,Clouds,0,4403,2016-01-30 05:00:00,1
,276.61,0.0,0.0,90,Clouds,1,4311,2016-01-30 06:00:00,1
,276.34,0.0,0.0,90,Clouds,1,4198,2016-01-30 07:00:00,1
,275.96,0.0,0.0,90,Clouds,1,3475,2016-01-30 08:00:00,1
